index,action,subject,combination,quality,score,abs_error,lower,upper,width
10,gait,10,asymmetry,0.7657848000526428,0.83146983,0.065685034,0.49637035,1.0478761,0.5515058
12,throw,12,instability+jerk+tempo,0.4109596312046051,0.67620754,0.2652479,0.3304907,0.8942684,0.5637777
14,overhead_press,14,asymmetry,0.7201077342033386,0.65034044,0.0697673,0.31486845,0.8958966,0.58102816
16,throw,16,jerk+rom,0.836710512638092,0.72247726,0.114233255,0.38133729,0.9922067,0.6108694
19,gait,19,asymmetry+instability,0.6445237398147583,0.5201822,0.12434155,0.21727815,0.84560597,0.62832785
23,squat,23,tempo,0.8272866606712341,0.6390172,0.18826944,0.3060601,0.9133358,0.6072757
34,squat,10,compensation,0.796288013458252,0.85795385,0.061665833,0.5438486,1.0899111,0.5460625
36,squat,12,asymmetry+rom+tempo,0.4428980052471161,0.66036594,0.21746793,0.30956796,0.9435849,0.634017
38,overhead_press,14,jerk,0.9687501788139343,0.79012394,0.17862624,0.40253124,1.0169209,0.61438966
40,lunge,16,instability,0.8172428607940674,0.5617259,0.25551695,0.23176387,0.8338398,0.60207593
43,lunge,19,compensation,0.9040347337722778,0.79845995,0.10557479,0.44930813,1.0307717,0.5814636
47,squat,23,asymmetry+tempo,0.49650493264198303,0.57136405,0.07485911,0.26706186,0.8767704,0.60970855
58,throw,10,jerk,0.9456272125244141,0.77308357,0.17254364,0.4108294,0.99491906,0.58408964
60,lunge,12,compensation,0.6757674217224121,0.7060022,0.030234754,0.3359485,0.96262264,0.6266742
62,squat,14,clean,1.0,0.79673773,0.20326227,0.43971017,1.0452409,0.60553074
64,overhead_press,16,asymmetry+tempo,0.5945615172386169,0.6932659,0.0987044,0.30024737,0.9122178,0.6119704
67,gait,19,compensation+rom+tempo,0.3355877697467804,0.5123623,0.17677453,0.19892868,0.8461604,0.6472317
71,throw,23,rom+tempo,0.7093696594238281,0.764075,0.05470532,0.4141061,1.014231,0.60012484
82,gait,10,tempo,0.8107673525810242,0.508144,0.30262333,0.2512078,0.8787966,0.62758875
84,throw,12,rom,0.6186443567276001,0.7492342,0.13058984,0.40387973,0.9985291,0.5946493
86,squat,14,compensation+rom,0.5152179002761841,0.7901992,0.27498132,0.42289272,1.0275028,0.6046101
88,gait,16,jerk+rom,0.6076949238777161,0.6396832,0.031988263,0.28503922,0.9329082,0.647869
91,squat,19,asymmetry+jerk,0.7182593941688538,0.8689853,0.1507259,0.5402917,1.0829349,0.54264313
95,throw,23,compensation,0.6855857372283936,0.5868741,0.09871161,0.2613067,0.9118553,0.6505486
106,gait,10,rom+tempo,0.5957818627357483,0.6449087,0.049126863,0.3490527,0.9689859,0.61993325
108,overhead_press,12,instability,0.8204297423362732,0.6813626,0.13906711,0.32138178,0.92461765,0.60323584
